date,hour,order_id,user_id,financial_status,lineitem_sku,lineitem_name,lineitem_variant,color,genero,categoria,lineitem_quantity,lineitem_price,lineitem_total,lineitem_compare_at_price,lineitem_discount,lineitem_percent_discount,range_discount,discount_filter,con_descuento_items,sin_descuento_items
2024-04-30,21,WAIRA-10819,realeleuterio@tenorio.es,paid,CHOM-CAM-AZU-M,Chompa Camila Mujer,M,Azul,Mujer,Chompa,3,84.82,254.46,123.85,39.0,31.51,Descuento entre 30% y 40%,Con descuento,3,0
2023-02-28,18,WAIRA-10821,zpombo@rossello.com,paid,PANT-JUA-MAR-S,Pantalón Juana,S,Marrón,Unisex,Pantalón,1,164.88,164.88,189.52,25.0,13.0,Descuento entre 10% y 20%,Con descuento,1,0
2023-02-28,18,WAIRA-10821,zpombo@rossello.com,paid,PANT-JUA-AZU-M,Pantalón Juan Hombre,M,Azul Marino,Hombre,Pantalón,1,125.02,125.02,142.36,17.0,12.18,Descuento entre 10% y 20%,Con descuento,1,0
2023-02-28,18,WAIRA-10821,zpombo@rossello.com,paid,CAMI-MIG-AZU-M,Camisa Miguel Hombre,M,Azul Marino,Hombre,Camisa,1,156.3,156.3,195.28,39.0,19.96,Descuento entre 20% y 30%,Con descuento,1,0
2023-09-29,7,WAIRA-10822,qcapdevila@aragones.com,paid,POLE-CHU-GRI-XL,Polera Chuy,XL,Gris,Unisex,Polera,1,93.15,93.15,126.71,34.0,26.49,Descuento entre 20% y 30%,Con descuento,1,0
2023-09-29,7,WAIRA-10822,qcapdevila@aragones.com,paid,SHOR-ELO-ROJ-M,Short Elodia,M,Rojo,Unisex,Short,1,183.86,183.86,200.16,16.0,8.14,Sin descuento,Con descuento,1,0
2024-04-04,10,WAIRA-10823,estebanalmudena@yahoo.com,paid,POLE-CAR-ROJ-S,Polera Carlos Hombre,S,Rojo,Hombre,Polera,1,187.44,187.44,200.29,13.0,6.42,Sin descuento,Con descuento,1,0
2024-10-30,20,WAIRA-10826,dlillo@canas.org,paid,VEST-CAR-BEI-S,Vestido Carla Mujer,S,Beige,Mujer,Vestido,3,99.62,298.86,153.81,54.0,35.23,Descuento entre 30% y 40%,Con descuento,3,0
2024-10-30,20,WAIRA-10826,dlillo@canas.org,paid,BLUS-RUF-NEG-XS,Blusa Rufino,XS,Negro,Unisex,Blusa,1,181.3,181.3,194.51,13.0,6.79,Sin descuento,Con descuento,1,0
2024-04-22,17,WAIRA-10827,eloisanebot@hotmail.com,paid,SACO-FER-NEG-M,Saco Fernanda Mujer,M,Negro,Mujer,Saco,1,167.25,167.25,202.44,35.0,17.38,Descuento entre 10% y 20%,Con descuento,1,0
2024-05-05,23,WAIRA-10828,maldonadocustodio@gmail.com,paid,FALD-ELI-BLA-L,Falda Eliana,L,Blanco,Unisex,Falda,1,133.9,133.9,181.91,48.0,26.39,Descuento entre 20% y 30%,Con descuento,1,0
2024-05-05,23,WAIRA-10828,maldonadocustodio@gmail.com,paid,CAMI-EVA-BEI-M,Camisa Eva,M,Beige,Unisex,Camisa,1,173.18,173.18,204.04,31.0,15.12,Descuento entre 10% y 20%,Con descuento,1,0
2023-11-18,19,WAIRA-10830,boadaelba@lamas-agullo.com,paid,CASA-FER-GRI-S,Casaca Fernanda Mujer,S,Gris,Mujer,Casaca,2,155.85,311.7,175.97,20.0,11.43,Descuento entre 10% y 20%,Con descuento,2,0
2023-11-18,19,WAIRA-10830,boadaelba@lamas-agullo.com,paid,POLE-TRI-ROS-XL,Polera Trini,XL,Rosado,Unisex,Polera,1,116.98,116.98,171.96,55.0,31.97,Descuento entre 30% y 40%,Con descuento,1,0
2023-11-18,19,WAIRA-10830,boadaelba@lamas-agullo.com,paid,PANT-TEL-BEI-M,Pantalón Telmo,M,Beige,Unisex,Pantalón,1,155.31,155.31,215.18,60.0,27.82,Descuento entre 20% y 30%,Con descuento,1,0
2024-12-09,16,WAIRA-10833,alberdibuenaventura@nevado.com,pending,POLE-MIG-ROJ-M,Polera Miguel Hombre,M,Rojo,Hombre,Polera,3,149.69,449.07,176.18,26.0,15.04,Descuento entre 10% y 20%,Con descuento,3,0
2024-01-04,5,WAIRA-10834,estefaniagarrido@gmail.com,paid,PANT-LUI-ROS-XS,Pantalón Luis Hombre,XS,Rosado,Hombre,Pantalón,1,154.36,154.36,205.17,51.0,24.76,Descuento entre 20% y 30%,Con descuento,1,0
2024-12-12,17,WAIRA-10835,blaneschucho@hotmail.com,paid,POLE-LUI-NEG-M,Polera Luis Hombre,M,Negro,Hombre,Polera,1,123.68,123.68,164.27,41.0,24.71,Descuento entre 20% y 30%,Con descuento,1,0
2024-12-12,17,WAIRA-10835,blaneschucho@hotmail.com,paid,POLE-CAR-BLA-M,Polera Carla Mujer,M,Blanco,Mujer,Polera,1,160.12,160.12,213.61,53.0,25.04,Descuento entre 20% y 30%,Con descuento,1,0
2024-07-15,13,WAIRA-10838,larreaainara@manjon-valle.net,paid,POLE-LUI-AZU-S,Polera Luis Hombre,S,Azul Marino,Hombre,Polera,1,129.6,129.6,170.27,41.0,23.89,Descuento entre 20% y 30%,Con descuento,1,0
2024-07-15,13,WAIRA-10838,larreaainara@manjon-valle.net,paid,FALD-GAB-VER-M,Falda Gabriel,M,Verde,Unisex,Falda,3,170.53,511.59,206.98,36.0,17.61,Descuento entre 10% y 20%,Con descuento,3,0
2023-09-17,11,WAIRA-10839,sbernad@cuadrado-palacio.es,paid,CASA-FER-BLA-M,Casaca Fernanda Mujer,M,Blanco,Mujer,Casaca,1,91.19,91.19,111.3,20.0,18.07,Descuento entre 10% y 20%,Con descuento,1,0
2023-09-17,11,WAIRA-10839,sbernad@cuadrado-palacio.es,paid,FALD-EMI-VER-XL,Falda Emiliana,XL,Verde,Unisex,Falda,1,167.33,167.33,216.3,49.0,22.64,Descuento entre 20% y 30%,Con descuento,1,0
2023-10-21,23,WAIRA-10840,juan-antoniopascual@olivera.es,paid,CASA-BAL-CEL-XS,Casaca Baltasar,XS,Celeste,Unisex,Casaca,1,167.28,167.28,189.04,22.0,11.51,Descuento entre 10% y 20%,Con descuento,1,0
2023-10-21,23,WAIRA-10840,juan-antoniopascual@olivera.es,paid,FALD-AND-BEI-S,Falda Andrea Mujer,S,Beige,Mujer,Falda,3,121.66,364.98,147.84,26.0,17.71,Descuento entre 10% y 20%,Con descuento,3,0
2023-10-21,23,WAIRA-10840,juan-antoniopascual@olivera.es,paid,SHOR-ISA-MAR-M,Short Isaac,M,Marrón,Unisex,Short,1,190.41,190.41,205.41,15.0,7.3,Sin descuento,Con descuento,1,0
2023-11-27,7,WAIRA-10841,edgardo85@ruiz.net,paid,CAMI-LAR-VER-M,Camisa Lara,M,Verde,Unisex,Camisa,1,128.11,128.11,144.58,16.0,11.39,Descuento entre 10% y 20%,Con descuento,1,0
2023-07-17,19,WAIRA-10843,sotoluis-miguel@yahoo.com,paid,SHOR-DIE-ROJ-M,Short Diego Hombre,M,Rojo,Hombre,Short,1,176.91,176.91,227.72,51.0,22.31,Descuento entre 20% y 30%,Con descuento,1,0
2023-07-17,19,WAIRA-10843,sotoluis-miguel@yahoo.com,paid,CAMI-LUC-ROJ-S,Camisa Lucía Mujer,S,Rojo,Mujer,Camisa,1,107.16,107.16,123.13,16.0,12.97,Descuento entre 10% y 20%,Con descuento,1,0
2023-06-25,8,WAIRA-10844,azahar17@gmail.com,paid,VEST-FOR-BEI-XL,Vestido Fortunato,XL,Beige,Unisex,Vestido,1,129.89,129.89,182.75,53.0,28.92,Descuento entre 20% y 30%,Con descuento,1,0
2023-06-25,8,WAIRA-10844,azahar17@gmail.com,paid,POLO-MIG-MAR-M,Polo Miguel Hombre,M,Marrón,Hombre,Polo,1,120.7,120.7,158.68,38.0,23.93,Descuento entre 20% y 30%,Con descuento,1,0
2023-06-25,8,WAIRA-10844,azahar17@gmail.com,paid,FALD-LUI-GRI-L,Falda Luis Hombre,L,Gris,Hombre,Falda,1,167.85,167.85,182.12,14.0,7.84,Sin descuento,Con descuento,1,0
2023-12-14,4,WAIRA-10845,qalmazan@gmail.com,paid,SHOR-AND-GRI-M,Short Andrea Mujer,M,Gris,Mujer,Short,1,100.47,100.47,155.76,55.0,35.5,Descuento entre 30% y 40%,Con descuento,1,0
2023-06-07,2,WAIRA-10848,npedraza@lobato-fernandez.com,paid,CASA-MAT-VER-XL,Casaca Mateo Hombre,XL,Verde,Hombre,Casaca,1,99.5,99.5,149.04,50.0,33.24,Descuento entre 30% y 40%,Con descuento,1,0
2023-06-07,2,WAIRA-10848,npedraza@lobato-fernandez.com,paid,CAMI-FIT-CEL-S,Camisa Fito,S,Celeste,Unisex,Camisa,1,157.75,157.75,199.42,42.0,20.9,Descuento entre 20% y 30%,Con descuento,1,0
2024-01-14,6,WAIRA-10849,tejerafederico@yahoo.com,paid,POLO-JUA-NEG-M,Polo Juan Hombre,M,Negro,Hombre,Polo,1,198.04,198.04,213.9,16.0,7.41,Sin descuento,Con descuento,1,0
2024-07-29,2,WAIRA-10853,ezequielmartinez@hotmail.com,pending,SHOR-LUC-BLA-M,Short Lucía Mujer,M,Blanco,Mujer,Short,1,147.11,147.11,176.83,30.0,16.81,Descuento entre 10% y 20%,Con descuento,1,0
2024-07-29,2,WAIRA-10853,ezequielmartinez@hotmail.com,pending,POLE-ALE-ROS-S,Polera Alejandra,S,Rosado,Unisex,Polera,1,138.08,138.08,160.62,23.0,14.03,Descuento entre 10% y 20%,Con descuento,1,0
2023-11-10,5,WAIRA-10854,barraganmodesto@cepeda.com,paid,CASA-ROC-MAR-L,Casaca Rocío,L,Marrón,Unisex,Casaca,1,165.4,165.4,208.06,43.0,20.5,Descuento entre 20% y 30%,Con descuento,1,0
2024-10-03,3,WAIRA-10856,teodosio81@rosales.com,paid,VEST-MAN-VER-M,Vestido Manu,M,Verde,Unisex,Vestido,1,142.06,142.06,164.74,23.0,13.77,Descuento entre 10% y 20%,Con descuento,1,0
2024-11-15,11,WAIRA-10857,mirallesignacia@sola-pina.com,paid,CHOM-VIO-ROS-XL,Chompa Violeta,XL,Rosado,Unisex,Chompa,1,160.94,160.94,200.25,39.0,19.63,Descuento entre 20% y 30%,Con descuento,1,0
2024-09-23,2,WAIRA-10859,noeiniguez@hotmail.com,paid,PANT-MIG-NEG-L,Pantalón Miguel Hombre,L,Negro,Hombre,Pantalón,1,125.97,125.97,138.92,13.0,9.32,Descuento entre 10% y 20%,Con descuento,1,0
2024-09-23,2,WAIRA-10859,noeiniguez@hotmail.com,paid,FALD-CAM-GRI-XS,Falda Camila Mujer,XS,Gris,Mujer,Falda,2,165.97,331.94,194.72,29.0,14.76,Descuento entre 10% y 20%,Con descuento,2,0
2024-09-23,2,WAIRA-10859,noeiniguez@hotmail.com,paid,SACO-JAF-BLA-M,Saco Jafet,M,Blanco,Unisex,Saco,2,112.85,225.7,158.56,46.0,28.83,Descuento entre 20% y 30%,Con descuento,2,0
2024-05-07,21,WAIRA-10860,omar79@conde.com,paid,VEST-PED-ROS-M,Vestido Pedro Hombre,M,Rosado,Hombre,Vestido,1,181.74,181.74,228.91,47.0,20.61,Descuento entre 20% y 30%,Con descuento,1,0
2023-05-16,19,WAIRA-10862,nando63@torrens.org,paid,CHOM-HER-VER-XS,Chompa Herminia,XS,Verde,Unisex,Chompa,1,95.74,95.74,153.89,58.0,37.79,Descuento entre 30% y 40%,Con descuento,1,0
2023-05-16,19,WAIRA-10862,nando63@torrens.org,paid,CAMI-BRU-VER-M,Camisa Bruno,M,Verde,Unisex,Camisa,3,97.26,291.78,108.85,12.0,10.65,Descuento entre 10% y 20%,Con descuento,3,0
2023-12-04,14,WAIRA-10863,julieta95@domingo-barranco.net,paid,CASA-CAR-NEG-S,Casaca Carla Mujer,S,Negro,Mujer,Casaca,1,196.8,196.8,238.21,41.0,17.38,Descuento entre 10% y 20%,Con descuento,1,0
2023-12-04,14,WAIRA-10863,julieta95@domingo-barranco.net,paid,CHOM-JUA-CEL-XS,Chompa Juan Hombre,XS,Celeste,Hombre,Chompa,1,158.42,158.42,203.15,45.0,22.02,Descuento entre 20% y 30%,Con descuento,1,0
2023-01-29,18,WAIRA-10864,auroraacosta@quevedo-alcazar.com,paid,SHOR-BEN-ROS-M,Short Benito,M,Rosado,Unisex,Short,1,127.08,127.08,166.08,39.0,23.48,Descuento entre 20% y 30%,Con descuento,1,0
2023-01-29,18,WAIRA-10864,auroraacosta@quevedo-alcazar.com,paid,SACO-AND-CEL-XL,Saco Andrea Mujer,XL,Celeste,Mujer,Saco,1,126.51,126.51,153.6,27.0,17.64,Descuento entre 10% y 20%,Con descuento,1,0
2024-11-29,5,WAIRA-10865,jose-francisco41@montes-salmeron.com,paid,CAMI-SOF-GRI-L,Camisa Sofía Mujer,L,Gris,Mujer,Camisa,1,114.92,114.92,162.99,48.0,29.49,Descuento entre 30% y 40%,Con descuento,1,0
2023-07-08,6,WAIRA-10866,plazarenata@gmail.com,paid,SHOR-DIE-NEG-M,Short Diego Hombre,M,Negro,Hombre,Short,1,94.18,94.18,133.11,39.0,29.25,Descuento entre 30% y 40%,Con descuento,1,0
2023-07-08,6,WAIRA-10866,plazarenata@gmail.com,paid,CAMI-FUL-AZU-S,Camisa Fulgencio,S,Azul,Unisex,Camisa,1,130.65,130.65,162.45,32.0,19.58,Descuento entre 20% y 30%,Con descuento,1,0
2023-07-08,6,WAIRA-10866,plazarenata@gmail.com,paid,VEST-PED-MAR-M,Vestido Pedro Hombre,M,Marrón,Hombre,Vestido,1,122.09,122.09,156.87,35.0,22.17,Descuento entre 20% y 30%,Con descuento,1,0
2023-11-16,19,WAIRA-10867,luna76@yahoo.com,pending,CASA-JUA-ROJ-S,Casaca Juan Hombre,S,Rojo,Hombre,Casaca,1,179.54,179.54,202.45,23.0,11.32,Descuento entre 10% y 20%,Con descuento,1,0
2024-02-17,11,WAIRA-10868,leandraarino@yahoo.com,paid,BLUS-RAF-ROS-S,Blusa Rafa,S,Rosado,Unisex,Blusa,1,111.65,111.65,128.31,17.0,12.98,Descuento entre 10% y 20%,Con descuento,1,0
2024-02-17,11,WAIRA-10868,leandraarino@yahoo.com,paid,SHOR-NIL-VER-S,Short Nilda,S,Verde,Unisex,Short,1,167.01,167.01,219.19,52.0,23.81,Descuento entre 20% y 30%,Con descuento,1,0
2023-02-13,23,WAIRA-10871,simonalbero@riba.es,paid,CASA-ANT-CEL-L,Casaca Antonio,L,Celeste,Unisex,Casaca,1,188.48,188.48,237.82,49.0,20.75,Descuento entre 20% y 30%,Con descuento,1,0
2023-02-13,23,WAIRA-10871,simonalbero@riba.es,paid,SACO-FLA-VER-XL,Saco Flavia,XL,Verde,Unisex,Saco,1,135.26,135.26,153.3,18.0,11.77,Descuento entre 10% y 20%,Con descuento,1,0
2023-02-13,23,WAIRA-10871,simonalbero@riba.es,paid,CASA-PAU-MAR-S,Casaca Paulina,S,Marrón,Unisex,Casaca,2,158.77,317.54,175.38,17.0,9.47,Descuento entre 10% y 20%,Con descuento,2,0
2023-02-13,23,WAIRA-10871,simonalbero@riba.es,paid,PANT-CAR-GRI-M,Pantalón Carmelita,M,Gris,Unisex,Pantalón,1,157.71,157.71,181.75,24.0,13.23,Descuento entre 10% y 20%,Con descuento,1,0
2024-08-09,6,WAIRA-10873,cuestarafaela@gmail.com,paid,SHOR-PED-NEG-M,Short Pedro Hombre,M,Negro,Hombre,Short,1,151.57,151.57,183.53,32.0,17.41,Descuento entre 10% y 20%,Con descuento,1,0
2023-03-01,13,WAIRA-10874,jose-ignacio71@yahoo.com,paid,POLE-DOR-BLA-L,Polera Dorotea,L,Blanco,Unisex,Polera,1,192.97,192.97,207.3,14.0,6.91,Sin descuento,Con descuento,1,0
2024-05-30,16,WAIRA-10875,jtorrens@hotmail.com,paid,POLE-LUC-CEL-M,Polera Lucía Mujer,M,Celeste,Mujer,Polera,1,86.02,86.02,142.41,56.0,39.6,Descuento entre 40% y 50%,Con descuento,1,0
2023-03-04,20,WAIRA-10876,bernalcloe@vilalta.com,paid,VEST-IRM-VER-S,Vestido Irma,S,Verde,Unisex,Vestido,1,181.62,181.62,198.73,17.0,8.61,Sin descuento,Con descuento,1,0
2024-09-21,23,WAIRA-10877,gasparherrero@ramos.com,paid,PANT-CAR-BEI-XL,Pantalón Carlos Hombre,XL,Beige,Hombre,Pantalón,1,100.37,100.37,115.73,15.0,13.27,Descuento entre 10% y 20%,Con descuento,1,0
2024-09-20,22,WAIRA-10879,maria-angeles46@manjon.com,pending,CASA-JOS-ROJ-M,Casaca José Antonio,M,Rojo,Unisex,Casaca,1,133.25,133.25,160.47,27.0,16.96,Descuento entre 10% y 20%,Con descuento,1,0
2024-05-23,20,WAIRA-10880,valentinpascuala@higueras.com,paid,CHOM-CAM-BLA-M,Chompa Camila Mujer,M,Blanco,Mujer,Chompa,1,159.7,159.7,206.62,47.0,22.71,Descuento entre 20% y 30%,Con descuento,1,0
2024-09-01,1,WAIRA-10881,sandra35@hotmail.com,paid,SACO-MIG-BLA-M,Saco Miguel Hombre,M,Blanco,Hombre,Saco,3,187.48,562.44,226.12,39.0,17.09,Descuento entre 10% y 20%,Con descuento,3,0
2023-04-09,2,WAIRA-10882,plinio01@donoso.es,paid,POLE-FER-NEG-M,Polera Fernanda Mujer,M,Negro,Mujer,Polera,1,118.34,118.34,171.05,53.0,30.82,Descuento entre 30% y 40%,Con descuento,1,0
2024-05-15,16,WAIRA-10883,pdiez@gmail.com,paid,POLE-CAR-AZU-M,Polera Carlos Hombre,M,Azul,Hombre,Polera,1,97.46,97.46,117.06,20.0,16.74,Descuento entre 10% y 20%,Con descuento,1,0
2024-01-11,6,WAIRA-10884,severino37@saez.com,paid,VEST-FER-GRI-M,Vestido Fernanda Mujer,M,Gris,Mujer,Vestido,1,82.65,82.65,120.78,38.0,31.57,Descuento entre 30% y 40%,Con descuento,1,0
2024-01-11,6,WAIRA-10884,severino37@saez.com,paid,PANT-AND-CEL-XL,Pantalón Andrés Hombre,XL,Celeste,Hombre,Pantalón,2,83.73,167.46,123.7,40.0,32.31,Descuento entre 30% y 40%,Con descuento,2,0
2024-12-10,1,WAIRA-10885,basilio20@hotmail.com,paid,CAMI-ASD-VER-M,Camisa Asdrubal,M,Verde,Unisex,Camisa,1,137.36,137.36,175.63,38.0,21.79,Descuento entre 20% y 30%,Con descuento,1,0
2024-12-10,1,WAIRA-10885,basilio20@hotmail.com,paid,CASA-MAT-AZU-L,Casaca Mateo Hombre,L,Azul,Hombre,Casaca,2,135.91,271.82,154.28,18.0,11.91,Descuento entre 10% y 20%,Con descuento,2,0
2024-10-27,23,WAIRA-10886,qgarcia@yahoo.com,paid,SHOR-DIE-BEI-M,Short Diego Hombre,M,Beige,Hombre,Short,1,149.33,149.33,174.19,25.0,14.27,Descuento entre 10% y 20%,Con descuento,1,0
2024-06-22,5,WAIRA-10887,pelaezrosaura@hotmail.com,paid,BLUS-MAX-GRI-S,Blusa Maxi,S,Gris,Unisex,Blusa,1,172.86,172.86,211.05,38.0,18.1,Descuento entre 10% y 20%,Con descuento,1,0
2024-01-22,2,WAIRA-10888,ignaciovillar@galan.com,paid,CHOM-DIE-GRI-M,Chompa Diego Hombre,M,Gris,Hombre,Chompa,1,138.22,138.22,174.41,36.0,20.75,Descuento entre 20% y 30%,Con descuento,1,0
2024-01-22,2,WAIRA-10888,ignaciovillar@galan.com,paid,BLUS-LUI-BLA-XL,Blusa Luis Hombre,XL,Blanco,Hombre,Blusa,3,122.03,366.09,147.65,26.0,17.35,Descuento entre 10% y 20%,Con descuento,3,0
2024-01-22,2,WAIRA-10888,ignaciovillar@galan.com,paid,POLO-BON-MAR-XS,Polo Bonifacio,XS,Marrón,Unisex,Polo,1,176.85,176.85,226.2,49.0,21.82,Descuento entre 20% y 30%,Con descuento,1,0
2024-01-22,2,WAIRA-10888,ignaciovillar@galan.com,paid,PANT-CAL-ROJ-XS,Pantalón Calisto,XS,Rojo,Unisex,Pantalón,1,86.53,86.53,116.86,30.0,25.95,Descuento entre 20% y 30%,Con descuento,1,0
2024-06-18,22,WAIRA-10889,sabas79@yahoo.com,paid,CHOM-SIM-AZU-M,Chompa Simón,M,Azul Marino,Unisex,Chompa,1,157.5,157.5,183.11,26.0,13.99,Descuento entre 10% y 20%,Con descuento,1,0
2024-06-18,22,WAIRA-10889,sabas79@yahoo.com,paid,SHOR-CHE-BEI-M,Short Che,M,Beige,Unisex,Short,1,119.12,119.12,153.4,34.0,22.35,Descuento entre 20% y 30%,Con descuento,1,0
2024-01-30,5,WAIRA-10890,qzapata@yahoo.com,paid,POLE-LUC-CEL-M,Polera Lucía Mujer,M,Celeste,Mujer,Polera,1,82.52,82.52,100.25,18.0,17.69,Descuento entre 10% y 20%,Con descuento,1,0
2023-07-28,10,WAIRA-10892,ramonpineiro@gmail.com,paid,PANT-AND-NEG-M,Pantalón Andrea Mujer,M,Negro,Mujer,Pantalón,3,185.79,557.37,201.4,16.0,7.75,Sin descuento,Con descuento,3,0
2023-07-28,10,WAIRA-10892,ramonpineiro@gmail.com,paid,POLO-SOF-AZU-M,Polo Sofía Mujer,M,Azul Marino,Mujer,Polo,2,100.12,200.24,114.4,14.0,12.48,Descuento entre 10% y 20%,Con descuento,2,0
2023-07-28,10,WAIRA-10892,ramonpineiro@gmail.com,paid,POLE-JOR-BLA-M,Polera Jordi,M,Blanco,Unisex,Polera,1,161.5,161.5,175.67,14.0,8.07,Sin descuento,Con descuento,1,0
2023-01-20,14,WAIRA-10893,geronimobarrera@yahoo.com,paid,PANT-DAN-VER-M,Pantalón Daniela Mujer,M,Verde,Mujer,Pantalón,1,170.48,170.48,219.83,49.0,22.45,Descuento entre 20% y 30%,Con descuento,1,0
2023-01-20,14,WAIRA-10893,geronimobarrera@yahoo.com,paid,SHOR-AND-VER-M,Short Andrea Mujer,M,Verde,Mujer,Short,1,110.91,110.91,166.52,56.0,33.4,Descuento entre 30% y 40%,Con descuento,1,0
2023-10-04,7,WAIRA-10894,cgutierrez@yanez.com,pending,POLE-AND-AZU-M,Polera Andrés Hombre,M,Azul,Hombre,Polera,1,121.16,121.16,164.05,43.0,26.14,Descuento entre 20% y 30%,Con descuento,1,0
2024-12-11,14,WAIRA-10897,consuelomarmol@gmail.com,pending,CHOM-AND-CEL-S,Chompa Andrea Mujer,S,Celeste,Mujer,Chompa,1,193.2,193.2,239.03,46.0,19.17,Descuento entre 20% y 30%,Con descuento,1,0
2024-12-11,14,WAIRA-10897,consuelomarmol@gmail.com,pending,FALD-VAL-CEL-M,Falda Valeria Mujer,M,Celeste,Mujer,Falda,1,114.93,114.93,165.25,50.0,30.45,Descuento entre 30% y 40%,Con descuento,1,0
2024-02-01,16,WAIRA-10898,carmina61@gmail.com,paid,PANT-DIE-GRI-L,Pantalón Diego Hombre,L,Gris,Hombre,Pantalón,1,126.46,126.46,152.03,26.0,16.82,Descuento entre 10% y 20%,Con descuento,1,0
2024-02-01,16,WAIRA-10898,carmina61@gmail.com,paid,VEST-SOF-ROS-M,Vestido Sofía Mujer,M,Rosado,Mujer,Vestido,1,194.44,194.44,214.0,20.0,9.14,Descuento entre 10% y 20%,Con descuento,1,0
2024-02-01,16,WAIRA-10898,carmina61@gmail.com,paid,SACO-BOR-ROS-XL,Saco Borja,XL,Rosado,Unisex,Saco,1,182.8,182.8,241.83,59.0,24.41,Descuento entre 20% y 30%,Con descuento,1,0
2023-09-27,20,WAIRA-10899,eufemia76@yahoo.com,pending,VEST-JUA-BEI-M,Vestido Juan Hombre,M,Beige,Hombre,Vestido,1,199.3,199.3,229.31,30.0,13.09,Descuento entre 10% y 20%,Con descuento,1,0
2023-09-27,20,WAIRA-10899,eufemia76@yahoo.com,pending,CASA-ALB-BEI-L,Casaca Albano,L,Beige,Unisex,Casaca,1,115.71,115.71,145.46,30.0,20.45,Descuento entre 20% y 30%,Con descuento,1,0
2023-09-27,20,WAIRA-10899,eufemia76@yahoo.com,pending,VEST-MAT-MAR-XS,Vestido Mateo Hombre,XS,Marrón,Hombre,Vestido,1,177.4,177.4,219.76,42.0,19.28,Descuento entre 20% y 30%,Con descuento,1,0
2023-12-07,20,WAIRA-10901,ivizcaino@gmail.com,paid,CAMI-PED-ROJ-M,Camisa Pedro Hombre,M,Rojo,Hombre,Camisa,1,177.25,177.25,222.42,45.0,20.31,Descuento entre 20% y 30%,Con descuento,1,0
2023-12-07,20,WAIRA-10901,ivizcaino@gmail.com,paid,PANT-RUY-MAR-M,Pantalón Ruy,M,Marrón,Unisex,Pantalón,1,109.09,109.09,159.96,51.0,31.8,Descuento entre 30% y 40%,Con descuento,1,0
2023-12-07,20,WAIRA-10901,ivizcaino@gmail.com,paid,POLO-SEV-ROJ-M,Polo Severo,M,Rojo,Unisex,Polo,1,112.97,112.97,144.27,31.0,21.7,Descuento entre 20% y 30%,Con descuento,1,0
2024-10-23,2,WAIRA-10902,malegria@gmail.com,paid,POLE-FER-AZU-L,Polera Fernanda Mujer,L,Azul,Mujer,Polera,1,114.19,114.19,159.61,45.0,28.46,Descuento entre 20% y 30%,Con descuento,1,0
2024-10-23,2,WAIRA-10902,malegria@gmail.com,paid,POLO-CAR-BEI-M,Polo Carla Mujer,M,Beige,Mujer,Polo,1,101.24,101.24,126.41,25.0,19.91,Descuento entre 20% y 30%,Con descuento,1,0
2024-06-18,20,WAIRA-10903,teofila67@casado.com,paid,CASA-DIE-AZU-XS,Casaca Diego Hombre,XS,Azul,Hombre,Casaca,1,154.63,154.63,203.86,49.0,24.15,Descuento entre 20% y 30%,Con descuento,1,0
2024-01-12,18,WAIRA-10904,nsantos@lucena-escamilla.es,paid,POLO-MIG-BEI-M,Polo Miguel Hombre,M,Beige,Hombre,Polo,2,172.69,345.38,185.8,13.0,7.06,Sin descuento,Con descuento,2,0
2024-01-12,18,WAIRA-10904,nsantos@lucena-escamilla.es,paid,CAMI-EME-CEL-XS,Camisa Emelina,XS,Celeste,Unisex,Camisa,1,161.98,161.98,189.36,27.0,14.46,Descuento entre 10% y 20%,Con descuento,1,0
2024-06-30,6,WAIRA-10908,ozabala@peiro.es,paid,VEST-MAT-AZU-S,Vestido Mateo Hombre,S,Azul Marino,Hombre,Vestido,1,171.03,171.03,184.71,14.0,7.41,Sin descuento,Con descuento,1,0
2024-06-30,6,WAIRA-10908,ozabala@peiro.es,paid,VEST-MAT-BLA-XL,Vestido Mateo Hombre,XL,Blanco,Hombre,Vestido,1,172.84,172.84,192.85,20.0,10.38,Descuento entre 10% y 20%,Con descuento,1,0
2024-05-29,1,WAIRA-10909,clarachico@millan.net,pending,PANT-MAR-ROS-M,Pantalón María,M,Rosado,Unisex,Pantalón,1,135.92,135.92,148.15,12.0,8.26,Sin descuento,Con descuento,1,0
2023-03-26,23,WAIRA-10911,aureliaserrano@hotmail.com,paid,PANT-LUI-MAR-M,Pantalón Luis Hombre,M,Marrón,Hombre,Pantalón,1,196.06,196.06,210.29,14.0,6.77,Sin descuento,Con descuento,1,0
2024-06-28,10,WAIRA-10912,felix83@iniesta.com,paid,FALD-EUG-BLA-S,Falda Eugenia,S,Blanco,Unisex,Falda,3,159.64,478.92,210.55,51.0,24.18,Descuento entre 20% y 30%,Con descuento,3,0
2024-06-28,10,WAIRA-10912,felix83@iniesta.com,paid,PANT-DIE-AZU-XS,Pantalón Diego Hombre,XS,Azul Marino,Hombre,Pantalón,3,189.7,569.1,225.78,36.0,15.98,Descuento entre 10% y 20%,Con descuento,3,0
2024-06-28,10,WAIRA-10912,felix83@iniesta.com,paid,PANT-DIE-BEI-S,Pantalón Diego Hombre,S,Beige,Hombre,Pantalón,1,156.25,156.25,199.62,43.0,21.73,Descuento entre 20% y 30%,Con descuento,1,0
