date,hour,order_id,user_id,financial_status,categoria,genero,billing_city,payment_method,discount_code,discount_amount,subtotal
2024-10-19,3,WAIRA-11765,jesus58@portero.net,paid,Vestido,Unisex,Lince,Yape,,0.0,631.49
2024-08-12,3,WAIRA-11778,zairarueda@patino.es,paid,Vestido,Unisex,Jesús María,Yape,,0.0,571.31
2024-10-25,3,WAIRA-11808,torrentpacifica@villar.es,paid,Short,Unisex,Santiago de Surco,Visa,,0.0,354.11
2024-03-13,3,WAIRA-11812,turdesiderio@casado-frias.com,paid,Short,Unisex,Miraflores,Mercado Pago,CYBER,251.0,250.5
2024-05-14,3,WAIRA-11859,guiomar51@fernandez-aguirre.es,paid,Short,Mujer,La Victoria,Mercado Pago,SUERTE,306.0,714.67
2023-05-25,3,WAIRA-11897,aristidessimo@barreda.es,paid,Vestido,Mujer,Miraflores,Yape,,0.0,333.86
2024-04-21,3,WAIRA-11908,cayetano97@hotmail.com,paid,Chompa,Mujer,San Borja,Mercado Pago,,0.0,90.74
2023-06-26,3,WAIRA-11934,xandres@hotmail.com,paid,Vestido,Unisex,Barranco,Mercado Pago,,0.0,449.45
2023-01-23,3,WAIRA-11942,joaquinbenitez@yahoo.com,paid,Pantalón,Unisex,Lince,Mercado Pago,,0.0,1347.9
2023-10-13,3,WAIRA-11957,isaias70@gmail.com,paid,Short,Unisex,Chorrillos,Yape,,0.0,486.21
2023-08-11,3,WAIRA-12033,jose-angelcarmona@amaya-zabala.net,paid,Vestido,Unisex,La Victoria,Transferencia,,0.0,573.34
2024-07-07,3,WAIRA-12036,nprat@arnal-rodrigo.es,paid,Saco,Unisex,San Luis,Visa,,0.0,88.41
2024-05-13,3,WAIRA-12037,lcontreras@yahoo.com,paid,Casaca,Mujer,Santiago de Surco,Yape,,0.0,84.78
2023-09-09,3,WAIRA-12051,chemadrigal@hotmail.com,paid,Vestido,Mujer,Lince,Visa,BIENVENIDA,58.0,523.2
2024-11-27,3,WAIRA-12058,ttormo@dominguez.es,pending,Polera,Unisex,Santiago de Surco,Yape,,0.0,431.7
2023-01-17,3,WAIRA-12082,pablo73@gmail.com,pending,Saco,Unisex,Magdalena,Mercado Pago,SUERTE,99.0,231.11
2023-11-12,3,WAIRA-12101,dfiguerola@gmail.com,paid,Pantalón,Mujer,Santiago de Surco,Mercado Pago,,0.0,918.37
2023-08-22,3,WAIRA-12109,vpaz@gmail.com,paid,Saco,Unisex,La Molina,Transferencia,,0.0,348.46
2024-03-13,3,WAIRA-12145,bernadbelen@manzano.net,paid,Polera,Mujer,Surquillo,Mercado Pago,,0.0,191.0
2024-09-04,3,WAIRA-12149,amor72@diego.com,paid,Vestido,Unisex,Chorrillos,Transferencia,,0.0,358.03
2024-02-05,3,WAIRA-12152,felicidadmalo@yahoo.com,paid,Blusa,Hombre,San Miguel,Mercado Pago,,0.0,169.91
2023-06-22,3,WAIRA-12153,alvarodalmau@gmail.com,paid,Polo,Unisex,Barranco,Mercado Pago,,0.0,325.58
2024-04-22,3,WAIRA-12162,rosarioatienza@gmail.com,paid,Pantalón,Mujer,La Victoria,Yape,,0.0,154.22
2024-09-12,3,WAIRA-12186,nbatalla@llanos.com,paid,Casaca,Unisex,Barranco,Yape,,0.0,261.97
2024-01-12,3,WAIRA-12215,penascecilio@benet.com,paid,Short,Mujer,San Luis,Transferencia,,0.0,531.79
2024-11-09,3,WAIRA-12316,pintorene@gmail.com,paid,Short,Unisex,Lince,Mercado Pago,,0.0,171.51
2023-07-13,3,WAIRA-12348,emamilla@gmail.com,paid,Short,Unisex,San Isidro,Mercado Pago,,0.0,854.09
2024-09-15,3,WAIRA-12352,machadoclimaco@yahoo.com,paid,Vestido,Unisex,San Borja,Mercado Pago,,0.0,116.62
2024-12-02,3,WAIRA-12378,maria-josearjona@hierro-amo.org,pending,Vestido,Unisex,Lince,Yape,,0.0,727.13
2023-02-15,3,WAIRA-12412,sebastian70@hotmail.com,paid,Pantalón,Unisex,Miraflores,Mercado Pago,,0.0,402.91
2024-01-09,3,WAIRA-12509,merchebas@hotmail.com,paid,Short,Unisex,Lince,Mercado Pago,,0.0,333.52
2024-10-18,3,WAIRA-12527,hurtadojose-luis@fuertes.es,pending,Polo,Unisex,San Luis,Yape,,0.0,530.81
2024-09-29,3,WAIRA-12582,arceliagarriga@coronado.org,paid,Short,Mujer,San Isidro,Visa,,0.0,726.53
2024-04-04,3,WAIRA-12583,ruymoya@montesinos-toledo.es,paid,Saco,Unisex,Pueblo Libre,Mercado Pago,,0.0,661.45
2024-05-19,3,WAIRA-12627,cardenasalba@chamorro.com,paid,Vestido,Unisex,La Victoria,Mercado Pago,,0.0,555.2
2023-10-28,3,WAIRA-12673,pulidogriselda@gmail.com,paid,Vestido,Unisex,Surquillo,Mercado Pago,,0.0,542.93
2024-08-09,3,WAIRA-12676,quintanillavictoria@fortuny-pascual.com,paid,Polo,Unisex,San Luis,Mercado Pago,,0.0,339.6
2024-09-16,3,WAIRA-12681,wribera@gmail.com,paid,Vestido,Mujer,San Miguel,Mercado Pago,,0.0,422.29
2023-06-18,3,WAIRA-12690,rferran@hotmail.com,paid,Short,Unisex,San Miguel,Mercado Pago,,0.0,365.07
2024-09-20,3,WAIRA-12753,abarrena@hervas-morante.com,paid,Camisa,Mujer,Surquillo,Yape,,0.0,152.48
2024-05-28,3,WAIRA-12770,etello@anguita.es,pending,Saco,Mujer,La Victoria,Visa,,0.0,301.45
2023-08-15,3,WAIRA-12788,inmaculadaquerol@hotmail.com,paid,Saco,Unisex,Barranco,Yape,,0.0,592.87
2023-07-27,3,WAIRA-12797,marta78@conesa.com,paid,Short,Unisex,Surquillo,Yape,,0.0,569.08
2024-06-03,3,WAIRA-12817,rosariofabra@hotmail.com,paid,Pantalón,Unisex,Surquillo,Mercado Pago,,0.0,572.09
2023-10-27,3,WAIRA-12880,faustobernat@hotmail.com,paid,Polo,Mujer,San Isidro,Mercado Pago,,0.0,510.19
2023-10-11,3,WAIRA-12939,arellanojuan-manuel@madrigal-carretero.es,paid,Short,Unisex,San Isidro,Yape,,0.0,308.41
2024-12-06,3,WAIRA-12945,lorenabravo@alfonso.net,paid,Short,Unisex,Surquillo,Mercado Pago,BIENVENIDA,21.0,188.74
2023-03-12,3,WAIRA-12957,ecerdan@yahoo.com,pending,Polo,Unisex,Santiago de Surco,Mercado Pago,,0.0,489.27
2024-05-05,3,WAIRA-12958,montanajeremias@benavides.com,paid,Vestido,Unisex,Jesús María,Mercado Pago,,0.0,519.98
2024-11-07,3,WAIRA-12964,serafinafalco@robles-canas.es,paid,Polera,Mujer,Surquillo,Visa,,0.0,677.22
2024-07-08,3,WAIRA-12973,jose-manueltrujillo@pallares-fuster.com,paid,Short,Mujer,Lince,Mercado Pago,,0.0,687.49
2023-04-07,3,WAIRA-12975,eloisapulido@salas.com,paid,Casaca,Unisex,Lince,Mercado Pago,,0.0,570.24
2023-01-01,3,WAIRA-12990,herminiarubio@catala-pons.com,pending,Short,Unisex,Jesús María,Mercado Pago,,0.0,459.71
2024-07-05,3,WAIRA-13011,navarreteroberto@hotmail.com,paid,Vestido,Unisex,La Molina,Mercado Pago,CYBER,235.0,235.25
2024-10-01,3,WAIRA-13018,julieta48@nadal.com,paid,Falda,Hombre,Miraflores,Mercado Pago,,0.0,146.31
2024-08-23,3,WAIRA-13080,iescalona@marti-mena.com,paid,Chompa,Unisex,San Miguel,Transferencia,,0.0,189.79
2023-03-14,3,WAIRA-13085,severiano11@gmail.com,pending,Short,Mujer,Barranco,Mercado Pago,,0.0,523.03
2024-05-09,3,WAIRA-13099,barrigarosendo@carranza.net,paid,Blusa,Unisex,San Isidro,Yape,,0.0,400.88
2023-06-24,3,WAIRA-13165,fidelaalegria@hotmail.com,paid,Short,Unisex,San Borja,Yape,,0.0,536.17
2023-06-25,3,WAIRA-13234,ezequieldieguez@gmail.com,pending,Vestido,Mujer,Surquillo,Mercado Pago,,0.0,425.11
2023-02-28,3,WAIRA-13247,tramis@hotmail.com,paid,Saco,Mujer,San Luis,Transferencia,,0.0,338.13
2023-12-09,3,WAIRA-13253,ingridcaparros@yahoo.com,paid,Saco,Unisex,San Isidro,Yape,,0.0,409.71
2023-07-01,3,WAIRA-13294,muropaz@gmail.com,paid,Vestido,Mujer,Surquillo,Visa,,0.0,86.24
2023-03-16,3,WAIRA-13324,artemiomillan@yahoo.com,paid,Saco,Hombre,La Victoria,Mercado Pago,,0.0,274.08
2023-12-12,3,WAIRA-13374,pozoclaudio@yahoo.com,paid,Vestido,Unisex,Barranco,Mercado Pago,,0.0,276.58
2024-09-18,3,WAIRA-13378,emilia62@hervas-landa.es,paid,Blusa,Hombre,San Miguel,Yape,,0.0,121.17
2023-07-27,3,WAIRA-13382,guerrahermenegildo@vilalta-gimenez.com,paid,Chompa,Mujer,La Victoria,Mercado Pago,,0.0,99.76
2024-05-14,3,WAIRA-13385,marana@bermudez-cantero.com,paid,Saco,Unisex,Jesús María,Visa,,0.0,491.45
2023-06-10,3,WAIRA-13410,itomas@hotmail.com,pending,Short,Unisex,Pueblo Libre,Visa,,0.0,912.68
2023-02-28,3,WAIRA-13414,paulinoosorio@nieto.es,paid,Polera,Mujer,Magdalena,Mercado Pago,,0.0,269.92
2024-05-26,3,WAIRA-13432,salomevina@leon.net,paid,Vestido,Unisex,San Miguel,Yape,,0.0,682.88
2023-08-05,3,WAIRA-13439,sandovalsamanta@tur.com,paid,Short,Unisex,Surquillo,Yape,,0.0,204.47
2024-04-24,3,WAIRA-13467,urbanoarias@tellez-quiros.es,paid,Polera,Unisex,Chorrillos,Mercado Pago,,0.0,759.04
2024-06-03,3,WAIRA-13485,fbarroso@hotmail.com,paid,Polera,Mujer,Jesús María,Transferencia,,0.0,198.16
2024-06-17,3,WAIRA-13516,rosacespedes@dieguez.com,pending,Polo,Mujer,Miraflores,Yape,,0.0,127.65
2024-11-16,3,WAIRA-13693,jose-manuelpol@hotmail.com,paid,Vestido,Unisex,San Miguel,Visa,,0.0,495.56
2024-07-05,3,WAIRA-13716,ale78@pedraza-manjon.net,paid,Polo,Mujer,Lince,Yape,,0.0,572.42
2024-10-05,3,WAIRA-13742,ricardacuellar@yahoo.com,paid,Camisa,Mujer,La Molina,Mercado Pago,,0.0,116.51
2024-02-01,3,WAIRA-13799,teodorosolis@tur.com,paid,Short,Mujer,Pueblo Libre,Mercado Pago,,0.0,154.34
2023-04-30,3,WAIRA-13825,pili74@prats-riquelme.es,paid,Short,Unisex,La Victoria,Mercado Pago,,0.0,394.4
2023-05-07,3,WAIRA-13845,leandropastor@larranaga-carro.es,paid,Polo,Unisex,San Luis,Transferencia,,0.0,1031.57
2024-04-22,3,WAIRA-13852,palomarpiedad@cabrera.org,paid,Saco,Unisex,San Miguel,Yape,,0.0,491.4
2023-01-03,3,WAIRA-13888,franciscaluz@menendez.es,paid,Saco,Unisex,Miraflores,Visa,,0.0,492.4
2024-05-01,3,WAIRA-13913,micaelamartinez@vilalta-arnal.com,paid,Saco,Unisex,Barranco,Yape,,0.0,275.54
2023-06-09,3,WAIRA-13998,donato86@yahoo.com,paid,Polo,Unisex,San Borja,Visa,,0.0,891.66
2024-02-27,3,WAIRA-14001,moisesnavarro@bilbao-parra.net,paid,Vestido,Unisex,San Luis,Yape,,0.0,686.45
2024-08-19,3,WAIRA-14026,nrozas@noguera.es,paid,Vestido,Unisex,Barranco,Transferencia,,0.0,677.72
2024-04-16,3,WAIRA-14029,condetrinidad@yahoo.com,paid,Short,Unisex,Chorrillos,Yape,,0.0,805.42
2024-01-09,3,WAIRA-14070,wvalera@guillen-salva.com,paid,Casaca,Unisex,San Borja,Yape,,0.0,563.74
2023-05-30,3,WAIRA-14076,vidal05@pedro-guillen.com,paid,Polo,Mujer,San Borja,Transferencia,,0.0,222.07
2023-12-26,3,WAIRA-14077,carrowilfredo@hotmail.com,paid,Casaca,Unisex,San Borja,Mercado Pago,,0.0,156.52
2023-05-09,3,WAIRA-14079,pablosobrino@alcantara-marco.net,paid,Vestido,Mujer,San Miguel,Yape,SUERTE,88.0,205.06
2024-04-23,3,WAIRA-14150,espejoprudencio@solana-sole.com,paid,Saco,Unisex,Pueblo Libre,Mercado Pago,,0.0,737.01
2023-05-16,3,WAIRA-14159,dleiva@arrieta.com,paid,Pantalón,Unisex,San Isidro,Transferencia,CYBER,572.0,571.6
2023-02-21,3,WAIRA-14175,rriera@castello-castrillo.org,paid,Chompa,Unisex,La Victoria,Mercado Pago,,0.0,613.41
2024-10-05,3,WAIRA-14190,nestrada@vera.org,paid,Chompa,Mujer,La Victoria,Mercado Pago,,0.0,191.88
2023-04-25,3,WAIRA-14191,qexposito@yahoo.com,paid,Vestido,Unisex,Magdalena,Mercado Pago,,0.0,747.24
2023-03-12,3,WAIRA-14195,lope29@yahoo.com,paid,Polo,Unisex,La Molina,Visa,,0.0,232.78
2023-03-30,3,WAIRA-14197,narcisajaume@dieguez.com,paid,Vestido,Unisex,Chorrillos,Mercado Pago,,0.0,417.11
2024-04-10,3,WAIRA-14209,vicenscristian@marquez.com,paid,Polera,Mujer,San Borja,Mercado Pago,,0.0,133.78
2024-08-05,3,WAIRA-14217,amor11@llorens.es,paid,Vestido,Unisex,Miraflores,Yape,,0.0,449.67
2024-02-21,3,WAIRA-14251,vicenteamaya@rojas.es,paid,Falda,Unisex,Surquillo,Mercado Pago,,0.0,590.6
2024-10-06,3,WAIRA-14311,encarnacion95@yahoo.com,paid,Short,Hombre,Magdalena,Mercado Pago,,0.0,106.39
2023-11-17,3,WAIRA-14334,kgual@hotmail.com,paid,Polera,Mujer,Surquillo,Yape,,0.0,583.49
2024-04-28,3,WAIRA-14338,bmilla@tejera-zapata.es,paid,Saco,Mujer,Jesús María,Yape,,0.0,583.21
2024-12-14,3,WAIRA-14340,yarenas@yahoo.com,paid,Saco,Mujer,Chorrillos,Mercado Pago,,0.0,439.91
2023-06-04,3,WAIRA-14395,asensioadalberto@hotmail.com,paid,Vestido,Unisex,San Luis,Yape,,0.0,934.11
2024-09-09,3,WAIRA-14429,cecilio73@yahoo.com,paid,Saco,Mujer,Magdalena,Visa,,0.0,259.22
2024-08-17,3,WAIRA-14463,aznarhaydee@escalona.net,paid,Polera,Unisex,Lince,Visa,,0.0,193.38
2023-05-25,3,WAIRA-14492,irocha@lucas-canellas.com,paid,Polo,Unisex,Miraflores,Mercado Pago,SUERTE,142.0,331.02
2024-07-05,3,WAIRA-14494,xbou@gmail.com,paid,Falda,Unisex,Lince,Yape,,0.0,458.0
2024-02-10,3,WAIRA-14507,tamayoenrique@camps.net,paid,Camisa,Mujer,San Borja,Transferencia,,0.0,429.33
2024-12-10,3,WAIRA-14549,ptorrijos@gmail.com,paid,Casaca,Mujer,San Luis,Yape,,0.0,162.93
2024-03-20,3,WAIRA-14612,angeldamian@gmail.com,paid,Chompa,Mujer,San Isidro,Yape,,0.0,403.84
2024-04-09,3,WAIRA-14663,dalila92@gmail.com,paid,Falda,Unisex,Miraflores,Transferencia,,0.0,250.69
2023-11-29,3,WAIRA-14674,kduran@sierra.net,paid,Vestido,Unisex,Barranco,Yape,,0.0,661.98
2023-12-12,3,WAIRA-14711,vgalvan@calvo-cerdan.com,paid,Vestido,Unisex,San Isidro,Mercado Pago,,0.0,438.0
2024-11-10,3,WAIRA-14758,xpinto@merino.com,pending,Vestido,Hombre,Pueblo Libre,Transferencia,SUERTE,51.0,120.08
2024-07-21,3,WAIRA-14776,reina40@yahoo.com,pending,Saco,Unisex,San Isidro,Mercado Pago,,0.0,531.26
2024-02-05,3,WAIRA-14790,gdelgado@hotmail.com,paid,Polo,Unisex,La Victoria,Mercado Pago,,0.0,776.01
2024-03-08,3,WAIRA-14807,tllabres@hotmail.com,paid,Falda,Mujer,Jesús María,Yape,,0.0,104.94
2024-06-06,3,WAIRA-14839,margarita39@ariza.es,paid,Vestido,Unisex,San Isidro,Mercado Pago,,0.0,679.89
2024-01-13,3,WAIRA-14912,pastorclavero@carrillo-pol.com,paid,Polo,Hombre,Barranco,Visa,,0.0,122.23
2023-05-28,3,WAIRA-14925,suarezevaristo@gmail.com,paid,Short,Unisex,Lince,Mercado Pago,,0.0,497.5
2023-01-08,3,WAIRA-14956,gloria90@pineda.es,paid,Polo,Hombre,Barranco,Yape,,0.0,317.28
2024-07-04,3,WAIRA-14976,lhurtado@caceres-pedraza.es,paid,Vestido,Unisex,Santiago de Surco,Mercado Pago,SUERTE,109.0,253.77
2024-09-16,3,WAIRA-14989,pblazquez@gmail.com,paid,Short,Unisex,La Victoria,Mercado Pago,,0.0,288.42
2024-03-30,3,WAIRA-15012,manzanaresmaricruz@yahoo.com,paid,Vestido,Unisex,Chorrillos,Yape,,0.0,369.47
2024-12-30,3,WAIRA-15016,carbonellhernan@vaquero.es,paid,Saco,Unisex,La Victoria,Transferencia,,0.0,303.29
2023-01-11,3,WAIRA-15053,florentina61@tapia.net,paid,Pantalón,Unisex,Miraflores,Visa,BIENVENIDA,93.0,840.1
2024-12-26,3,WAIRA-15078,narcos@gimenez.net,paid,Short,Mujer,Santiago de Surco,Mercado Pago,,0.0,682.87
2023-11-08,3,WAIRA-15086,dayuso@rivera-blanco.es,paid,Vestido,Unisex,La Victoria,Mercado Pago,,0.0,142.39
2024-12-21,3,WAIRA-15167,maria26@jaen.net,pending,Polera,Mujer,San Isidro,Yape,,0.0,198.81
2023-10-20,3,WAIRA-15178,susanitaescalona@verdejo-esparza.es,paid,Saco,Unisex,San Isidro,Mercado Pago,SUERTE,88.0,204.38
2023-12-22,3,WAIRA-15276,iamaya@figueroa.es,paid,Falda,Mujer,Chorrillos,Yape,,0.0,449.69
2023-08-15,3,WAIRA-15279,pastor94@muniz.es,paid,Short,Unisex,Miraflores,Mercado Pago,,0.0,403.95
2023-08-05,3,WAIRA-15284,vinadora@miro-aragones.com,paid,Camisa,Hombre,San Luis,Mercado Pago,,0.0,169.24
2024-02-09,3,WAIRA-15291,primitivo47@tolosa.es,paid,Vestido,Unisex,San Isidro,Mercado Pago,,0.0,716.86
2024-04-22,3,WAIRA-15310,antonio22@yahoo.com,paid,Short,Mujer,Santiago de Surco,Visa,,0.0,187.89
2023-12-09,3,WAIRA-15316,alberolatito@gordillo-campos.es,paid,Vestido,Unisex,La Molina,Mercado Pago,,0.0,166.46
2024-05-29,3,WAIRA-15351,abril97@yahoo.com,paid,Polera,Unisex,San Miguel,Mercado Pago,,0.0,972.19
2023-02-21,3,WAIRA-15387,mario94@mas.org,paid,Polo,Unisex,Magdalena,Mercado Pago,,0.0,849.49
2023-03-11,3,WAIRA-15473,alsinacarlos@hotmail.com,paid,Saco,Unisex,Lince,Visa,,0.0,560.03
2023-02-05,3,WAIRA-15487,darteaga@canas.es,paid,Short,Hombre,La Molina,Yape,,0.0,432.73
2024-12-26,3,WAIRA-15512,albertosusanita@gordillo-rozas.es,paid,Saco,Unisex,San Luis,Transferencia,,0.0,667.68
2023-08-03,3,WAIRA-15518,jose-ignacio71@gmail.com,paid,Vestido,Unisex,Surquillo,Yape,BIENVENIDA,64.0,578.64
2023-11-05,3,WAIRA-15553,anita22@hotmail.com,pending,Chompa,Mujer,San Luis,Mercado Pago,,0.0,182.94
2024-04-08,3,WAIRA-15585,isastre@gmail.com,paid,Falda,Mujer,San Borja,Mercado Pago,,0.0,220.49
2024-05-05,3,WAIRA-15587,bcastejon@puga.com,paid,Pantalón,Unisex,Barranco,Visa,,0.0,563.35
2024-05-01,3,WAIRA-15589,crubio@vicens.com,paid,Vestido,Unisex,Lince,Mercado Pago,,0.0,579.74
2024-08-04,3,WAIRA-15596,inocencio04@hotmail.com,paid,Chompa,Hombre,San Borja,Mercado Pago,,0.0,129.8
2024-06-24,3,WAIRA-15602,santamariamaricela@benet.com,paid,Saco,Unisex,Magdalena,Mercado Pago,,0.0,191.76
2024-06-09,3,WAIRA-15654,tecla45@julian-guardia.com,paid,Polera,Mujer,Jesús María,Visa,,0.0,503.4
2024-09-14,3,WAIRA-15720,jesuscaballero@hotmail.com,paid,Polera,Unisex,Surquillo,Mercado Pago,,0.0,283.33
2024-07-27,3,WAIRA-15727,jenniferarana@hotmail.com,paid,Pantalón,Mujer,Santiago de Surco,Mercado Pago,,0.0,265.25
2023-01-27,3,WAIRA-15755,lilia77@vendrell.es,paid,Short,Unisex,San Borja,Yape,,0.0,932.78
2024-05-15,3,WAIRA-15761,palomarsoraya@gmail.com,paid,Camisa,Unisex,Barranco,Mercado Pago,,0.0,174.58
2024-06-16,3,WAIRA-15796,ydavila@pedrosa.com,paid,Saco,Mujer,Chorrillos,Mercado Pago,,0.0,595.15
2024-11-04,3,WAIRA-15821,amorfont@yahoo.com,paid,Vestido,Mujer,La Victoria,Transferencia,,0.0,86.93
2024-12-25,3,WAIRA-15832,castroafrica@hotmail.com,paid,Falda,Unisex,Lince,Mercado Pago,CYBER,229.0,229.07
2024-12-02,3,WAIRA-15833,isidora04@yahoo.com,paid,Polo,Unisex,Pueblo Libre,Visa,,0.0,668.71
2023-09-11,3,WAIRA-15842,hlucas@muniz.es,paid,Vestido,Unisex,Lince,Yape,,0.0,490.7
2024-03-12,3,WAIRA-15845,terueledu@tomas-amor.net,pending,Casaca,Hombre,Santiago de Surco,Yape,,0.0,189.06
2023-01-10,3,WAIRA-15881,odalis21@montserrat-saez.com,paid,Short,Unisex,San Isidro,Transferencia,,0.0,508.94
2023-05-08,3,WAIRA-15885,sanchoblanco@tormo.net,paid,Casaca,Unisex,La Molina,Transferencia,,0.0,191.91
2024-03-13,3,WAIRA-15886,reynaldo64@quiros.es,paid,Vestido,Unisex,San Borja,Transferencia,,0.0,95.51
2024-06-21,3,WAIRA-15909,valerosoraya@gmail.com,paid,Vestido,Unisex,Miraflores,Yape,,0.0,176.09
2023-10-09,3,WAIRA-15920,mesaleonardo@escudero.es,paid,Vestido,Unisex,Barranco,Mercado Pago,,0.0,423.52
2024-02-21,3,WAIRA-16098,ualvarez@calvo.com,paid,Falda,Mujer,Lince,Mercado Pago,,0.0,332.15
2024-05-20,3,WAIRA-16179,icarreno@atienza-balaguer.com,paid,Saco,Mujer,San Borja,Transferencia,,0.0,280.1
2023-12-21,3,WAIRA-16184,padillabenjamin@llorens.es,pending,Falda,Mujer,La Molina,Mercado Pago,,0.0,85.9
2024-04-29,3,WAIRA-16196,guillenrosalia@jorda.org,paid,Polera,Hombre,Jesús María,Mercado Pago,CYBER,52.0,52.07
2023-08-21,3,WAIRA-16200,dcuadrado@gmail.com,paid,Chompa,Hombre,Magdalena,Mercado Pago,,0.0,139.97
2023-03-11,3,WAIRA-16202,alfonsolarrea@armengol.org,paid,Polo,Hombre,La Victoria,Mercado Pago,,0.0,437.75
2023-09-16,3,WAIRA-16203,bmoliner@cabeza.es,paid,Casaca,Unisex,La Molina,Mercado Pago,,0.0,298.05
2023-02-03,3,WAIRA-16243,ceferinorio@gmail.com,paid,Saco,Unisex,Lince,Yape,BIENVENIDA,49.0,437.61
2024-03-12,3,WAIRA-16262,silvestrecarballo@hotmail.com,pending,Short,Unisex,Pueblo Libre,Transferencia,SUERTE,38.0,89.38
2024-06-29,3,WAIRA-16286,javier36@yahoo.com,paid,Pantalón,Unisex,La Victoria,Mercado Pago,,0.0,353.65
2023-11-30,3,WAIRA-16287,qabad@hotmail.com,paid,Polera,Mujer,Pueblo Libre,Mercado Pago,,0.0,388.99
2023-12-14,3,WAIRA-16294,gironroldan@herrera.com,paid,Vestido,Unisex,San Miguel,Visa,,0.0,548.02
2023-02-01,3,WAIRA-16346,alegreraimundo@yahoo.com,paid,Pantalón,Mujer,Miraflores,Mercado Pago,,0.0,88.11
2023-11-27,3,WAIRA-16419,ripollarcelia@colomer.com,paid,Casaca,Hombre,Barranco,Mercado Pago,,0.0,95.09
2024-01-24,4,WAIRA-10020,noa26@gmail.com,paid,Casaca,Mujer,San Isidro,Yape,,0.0,158.12
2024-09-02,4,WAIRA-10054,ildefonso40@gmail.com,paid,Polera,Unisex,San Luis,Yape,,0.0,328.41
2023-08-01,4,WAIRA-10069,donosojosefina@gmail.com,paid,Polera,Unisex,La Victoria,Mercado Pago,,0.0,623.48
2023-06-22,4,WAIRA-10076,azaharjauregui@yahoo.com,paid,Short,Unisex,Barranco,Mercado Pago,,0.0,233.99
2023-03-19,4,WAIRA-10080,clotildemorata@milla-piquer.com,paid,Saco,Mujer,Chorrillos,Visa,,0.0,226.96
2024-08-16,4,WAIRA-10123,quirinogomis@segarra.net,paid,Vestido,Unisex,Chorrillos,Transferencia,,0.0,679.59
2023-04-28,4,WAIRA-10127,segarraalfredo@gmail.com,paid,Saco,Unisex,San Isidro,Yape,,0.0,760.6
2023-11-07,4,WAIRA-10129,vherrera@gmail.com,pending,Pantalón,Unisex,Miraflores,Yape,,0.0,585.46
2024-12-16,4,WAIRA-10135,emoya@figuerola.es,pending,Short,Hombre,San Luis,Mercado Pago,,0.0,173.09
2023-02-19,4,WAIRA-10140,rosaura86@rivero.es,paid,Pantalón,Unisex,Santiago de Surco,Visa,,0.0,308.37
2024-05-21,4,WAIRA-10164,riquelmehipolito@girona-otero.es,paid,Short,Mujer,Barranco,Mercado Pago,,0.0,579.78
2023-05-29,4,WAIRA-10166,salvaeugenia@hotmail.com,paid,Pantalón,Hombre,Santiago de Surco,Mercado Pago,,0.0,82.19
2023-07-19,4,WAIRA-10181,faustino78@nino.com,paid,Polo,Hombre,Surquillo,Mercado Pago,,0.0,182.85
2023-12-05,4,WAIRA-10240,caminoclemente@llano-carnero.es,paid,Vestido,Unisex,San Isidro,Mercado Pago,,0.0,333.46
2023-10-16,4,WAIRA-10252,ani88@canete.com,paid,Polo,Unisex,Chorrillos,Yape,BIENVENIDA,30.0,265.9
2024-10-24,4,WAIRA-10272,wprieto@hotmail.com,paid,Vestido,Mujer,La Victoria,Yape,,0.0,149.16
2023-05-09,4,WAIRA-10273,wcatalan@larranaga-adan.com,paid,Casaca,Hombre,La Victoria,Transferencia,,0.0,492.24
2024-03-04,4,WAIRA-10290,garmendiaramona@hotmail.com,pending,Saco,Mujer,Lince,Yape,,0.0,279.71
2024-05-25,4,WAIRA-10298,jcampoy@hotmail.com,pending,Pantalón,Mujer,San Luis,Yape,,0.0,290.77
2024-07-22,4,WAIRA-10313,valerio57@mayo-herrera.org,paid,Saco,Unisex,Pueblo Libre,Yape,,0.0,874.22
2023-01-18,4,WAIRA-10362,baezaraimundo@crespi.org,paid,Short,Unisex,San Isidro,Transferencia,,0.0,450.62
2023-07-14,4,WAIRA-10368,ecorominas@gisbert.com,pending,Saco,Unisex,Miraflores,Mercado Pago,,0.0,561.39
2023-07-26,4,WAIRA-10406,leyrelopez@yahoo.com,paid,Vestido,Mujer,Santiago de Surco,Mercado Pago,,0.0,424.27
2024-07-02,4,WAIRA-10423,flavia36@seco-anguita.es,paid,Saco,Hombre,La Molina,Yape,,0.0,860.67
2024-04-04,4,WAIRA-10449,pcadenas@solera.es,paid,Camisa,Unisex,San Borja,Yape,,0.0,90.72
2023-09-10,4,WAIRA-10454,godofredo32@medina-tomas.com,paid,Polo,Hombre,Magdalena,Yape,,0.0,156.12
2023-08-12,4,WAIRA-10472,taniaguillen@portero.net,pending,Saco,Hombre,Santiago de Surco,Mercado Pago,,0.0,126.03
2023-06-07,4,WAIRA-10504,pilisolana@hotmail.com,paid,Polera,Unisex,La Victoria,Visa,CYBER,86.0,85.97
2023-06-02,4,WAIRA-10517,ismaelllanos@tomas-cueto.es,paid,Polo,Mujer,Magdalena,Mercado Pago,,0.0,466.63
2024-10-08,4,WAIRA-10527,aurelia94@gmail.com,paid,Vestido,Unisex,Barranco,Yape,,0.0,456.05
2024-04-11,4,WAIRA-10552,zapatarafael@landa.es,paid,Camisa,Unisex,Barranco,Mercado Pago,,0.0,195.17
