Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Note Attributes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
WAIRA-10476,elvirabonet@yahoo.com,paid,2024-12-28 06:46:45.000000 UTC,fulfilled,2024-12-30 05:46:45.000000 UTC,true,PEN,668.02,10,0,678.02,,0.0,Estándar,2024-12-28 05:46:45.000000 UTC,1,Blusa Andrés Hombre - Gris - S,97.3,,BLUS-AND-GRI-S,true,true,fulfilled,Natalio Esparza Sola,Avenida de Hortensia Borrell 27 Apt. 73 ,Avenida de Hortensia Borrell 27 Apt. 73 ,,,San Isidro,29011,PE-LIM,PE,+34749973225,Natalio Esparza Sola,Avenida de Hortensia Borrell 27 Apt. 73 ,Avenida de Hortensia Borrell 27 Apt. 73 ,,,San Isidro,29011,PE-LIM,PE,+34749973225,,,,Mercado Pago,769371d5-aca2-4bb2-a176-e7d1cebb5f8b,0,WAIRA,5.4851317251781632e+18,,Low,web,0,,,,,,,,,,,+34749973225,,,Lima (Departamento),Lima (Departamento),7c4d67a2-a981-4ea7-a17c-2047ef274ee8,,,
WAIRA-10476,elvirabonet@yahoo.com,paid,2024-12-28 06:46:45.000000 UTC,fulfilled,2024-12-30 05:46:45.000000 UTC,true,PEN,668.02,10,0,678.02,,0.0,Estándar,2024-12-28 05:46:45.000000 UTC,2,Saco Pepe - Rosado - M,169.77,,SACO-PEP-ROS-M,true,true,fulfilled,Natalio Esparza Sola,Avenida de Hortensia Borrell 27 Apt. 73 ,Avenida de Hortensia Borrell 27 Apt. 73 ,,,San Isidro,29011,PE-LIM,PE,+34749973225,Natalio Esparza Sola,Avenida de Hortensia Borrell 27 Apt. 73 ,Avenida de Hortensia Borrell 27 Apt. 73 ,,,San Isidro,29011,PE-LIM,PE,+34749973225,,,,Mercado Pago,ce46baaf-11e6-42b7-a50b-5532f32f9f4e,0,WAIRA,1.3524850278772462e+19,,Low,web,0,,,,,,,,,,,+34749973225,,,Lima (Departamento),Lima (Departamento),640198a5-5396-4bc5-9a5e-4bc7ed4fbb2b,,,
WAIRA-10477,hmosquera@arcos.com,paid,2023-07-04 00:54:10.000000 UTC,fulfilled,2023-07-05 23:54:10.000000 UTC,false,PEN,222.88,10,0,232.88,,0.0,Estándar,2023-07-03 23:54:10.000000 UTC,1,Chompa Odalys - Verde - L,138.0,168.04,CHOM-ODA-VER-L,true,true,fulfilled,Lucas Calderón Torralba,Acceso de Galo Alberola 48 Apt. 56 ,Acceso de Galo Alberola 48 Apt. 56 ,,,San Miguel,80381,PE-LIM,PE,+34625626730,Lucas Calderón Torralba,Acceso de Galo Alberola 48 Apt. 56 ,Acceso de Galo Alberola 48 Apt. 56 ,,,San Miguel,80381,PE-LIM,PE,+34625626730,,,,Mercado Pago,bb1ed57e-0f11-4ebf-ab89-6835ef8b87f3,0,WAIRA,1.5921787012159261e+19,,Low,web,0,,,,,,,,,,,+34625626730,,,Lima (Departamento),Lima (Departamento),545c44ad-4c61-49d4-86d9-91cd030e1fed,,,
WAIRA-10477,hmosquera@arcos.com,paid,2023-07-04 00:54:10.000000 UTC,fulfilled,2023-07-05 23:54:10.000000 UTC,false,PEN,222.88,10,0,232.88,,0.0,Estándar,2023-07-03 23:54:10.000000 UTC,1,Chompa Diego Hombre - Celeste - S,84.88,,CHOM-DIE-CEL-S,true,true,fulfilled,Lucas Calderón Torralba,Acceso de Galo Alberola 48 Apt. 56 ,Acceso de Galo Alberola 48 Apt. 56 ,,,San Miguel,80381,PE-LIM,PE,+34625626730,Lucas Calderón Torralba,Acceso de Galo Alberola 48 Apt. 56 ,Acceso de Galo Alberola 48 Apt. 56 ,,,San Miguel,80381,PE-LIM,PE,+34625626730,,,,Mercado Pago,3a8c8ce2-29b1-425a-acfe-5a2fc5549524,0,WAIRA,1.1407572677434495e+19,,Low,web,0,,,,,,,,,,,+34625626730,,,Lima (Departamento),Lima (Departamento),a85bed33-e9ca-4864-9456-ebe967001b34,,,
WAIRA-10478,victorianoalegria@sierra.com,paid,2023-02-26 14:36:29.000000 UTC,fulfilled,2023-02-28 13:36:29.000000 UTC,true,PEN,158.03,10,0,168.03,,0.0,Estándar,2023-02-26 13:36:29.000000 UTC,1,Chompa Andrés Hombre - Azul - XS,158.03,198.34,CHOM-AND-AZU-XS,true,true,fulfilled,Lorena Collado Sarmiento,Calle de Inés Agustín 78,Calle de Inés Agustín 78,,,San Isidro,68482,PE-LIM,PE,+34714563864,Lorena Collado Sarmiento,Calle de Inés Agustín 78,Calle de Inés Agustín 78,,,San Isidro,68482,PE-LIM,PE,+34714563864,,,,Mercado Pago,a7e5f610-c866-488f-a34d-e5c2e3d88a2d,0,WAIRA,1.6368426187962862e+19,,Low,web,0,,,,,,,,,,,+34714563864,,,Lima (Departamento),Lima (Departamento),27da740c-039a-46ea-88e4-97932d9e4699,,,
WAIRA-10479,nestorlosa@nebot-vega.org,paid,2023-10-12 13:29:17.000000 UTC,fulfilled,2023-10-14 12:29:17.000000 UTC,false,PEN,387.2,10,0,397.2,,0.0,Estándar,2023-10-12 12:29:17.000000 UTC,1,Chompa Jose Luis - Rosado - M,152.31,201.62,CHOM-JOS-ROS-M,true,true,fulfilled,Silvia Lucía Piquer Segura,Via de María Del Carmen Santamaria 104 Apt. 56 ,Via de María Del Carmen Santamaria 104 Apt. 56 ,,,San Luis,37424,PE-LIM,PE,+34921664973,Silvia Lucía Piquer Segura,Via de María Del Carmen Santamaria 104 Apt. 56 ,Via de María Del Carmen Santamaria 104 Apt. 56 ,,,San Luis,37424,PE-LIM,PE,+34921664973,,,,Yape,c9dad9a6-8d1c-4877-8d2f-ee228a8c6c55,0,WAIRA,1.789604435398887e+19,,Low,web,0,,,,,,,,,,,+34921664973,,,Lima (Departamento),Lima (Departamento),11befb4c-8e85-4d78-96d6-9ba15e55d691,,,
WAIRA-10479,nestorlosa@nebot-vega.org,paid,2023-10-12 13:29:17.000000 UTC,fulfilled,2023-10-14 12:29:17.000000 UTC,false,PEN,387.2,10,0,397.2,,0.0,Estándar,2023-10-12 12:29:17.000000 UTC,1,Camisa Pedro Hombre - Rosado - L,138.63,,CAMI-PED-ROS-L,true,true,fulfilled,Silvia Lucía Piquer Segura,Via de María Del Carmen Santamaria 104 Apt. 56 ,Via de María Del Carmen Santamaria 104 Apt. 56 ,,,San Luis,37424,PE-LIM,PE,+34921664973,Silvia Lucía Piquer Segura,Via de María Del Carmen Santamaria 104 Apt. 56 ,Via de María Del Carmen Santamaria 104 Apt. 56 ,,,San Luis,37424,PE-LIM,PE,+34921664973,,,,Yape,d3ce9241-2161-44f4-ac2e-262ea1fc350c,0,WAIRA,5.7849883920726948e+18,,Low,web,0,,,,,,,,,,,+34921664973,,,Lima (Departamento),Lima (Departamento),67c41ea2-bbad-4f69-b828-4381b6125fcc,,,
WAIRA-10479,nestorlosa@nebot-vega.org,paid,2023-10-12 13:29:17.000000 UTC,fulfilled,2023-10-14 12:29:17.000000 UTC,false,PEN,387.2,10,0,397.2,,0.0,Estándar,2023-10-12 12:29:17.000000 UTC,1,Chompa Andrés Hombre - Celeste - L,96.26,143.79,CHOM-AND-CEL-L,true,true,fulfilled,Silvia Lucía Piquer Segura,Via de María Del Carmen Santamaria 104 Apt. 56 ,Via de María Del Carmen Santamaria 104 Apt. 56 ,,,San Luis,37424,PE-LIM,PE,+34921664973,Silvia Lucía Piquer Segura,Via de María Del Carmen Santamaria 104 Apt. 56 ,Via de María Del Carmen Santamaria 104 Apt. 56 ,,,San Luis,37424,PE-LIM,PE,+34921664973,,,,Yape,3abaa7b5-3a1a-4d92-b123-870c3b8bf528,0,WAIRA,4.6991996777970575e+18,,Low,web,0,,,,,,,,,,,+34921664973,,,Lima (Departamento),Lima (Departamento),c5c2ce22-36f1-4034-a706-11c32f8d5c23,,,
WAIRA-10480,peralherminio@trillo.com,paid,2023-12-08 08:30:01.000000 UTC,fulfilled,2023-12-10 07:30:01.000000 UTC,true,PEN,302.33,10,0,312.33,,0.0,Estándar,2023-12-08 07:30:01.000000 UTC,1,Polo Valeria Mujer - Verde - M,123.36,148.75,POLO-VAL-VER-M,true,true,fulfilled,Ángeles Azahara Pozo Mate,C. América Rosa 3 Apt. 80 ,C. América Rosa 3 Apt. 80 ,,,Miraflores,63641,PE-LIM,PE,+34 724 14 03 67,Ángeles Azahara Pozo Mate,C. América Rosa 3 Apt. 80 ,C. América Rosa 3 Apt. 80 ,,,Miraflores,63641,PE-LIM,PE,+34 724 14 03 67,,,,Yape,7d1df10c-90e0-4960-8514-f8d7dc57b164,0,WAIRA,5.4203740385353585e+18,,Low,web,0,,,,,,,,,,,+34 724 14 03 67,,,Lima (Departamento),Lima (Departamento),0b08a7fd-d54d-4e58-afdd-78cc80a5db2f,,,
WAIRA-10480,peralherminio@trillo.com,paid,2023-12-08 08:30:01.000000 UTC,fulfilled,2023-12-10 07:30:01.000000 UTC,true,PEN,302.33,10,0,312.33,,0.0,Estándar,2023-12-08 07:30:01.000000 UTC,1,Chompa Fernanda Mujer - Blanco - M,178.97,199.21,CHOM-FER-BLA-M,true,true,fulfilled,Ángeles Azahara Pozo Mate,C. América Rosa 3 Apt. 80 ,C. América Rosa 3 Apt. 80 ,,,Miraflores,63641,PE-LIM,PE,+34 724 14 03 67,Ángeles Azahara Pozo Mate,C. América Rosa 3 Apt. 80 ,C. América Rosa 3 Apt. 80 ,,,Miraflores,63641,PE-LIM,PE,+34 724 14 03 67,,,,Yape,589ec92d-b843-4286-a911-08539e66d68c,0,WAIRA,3.6241484663477376e+17,,Low,web,0,,,,,,,,,,,+34 724 14 03 67,,,Lima (Departamento),Lima (Departamento),5a3d4511-1676-4e3b-9d01-d39c6e412127,,,
WAIRA-10481,daniel11@gonzalez.es,paid,2024-04-10 00:01:57.000000 UTC,fulfilled,2024-04-11 23:01:57.000000 UTC,true,PEN,291.13,10,0,301.13,CYBER,291.12,Estándar,2024-04-09 23:01:57.000000 UTC,1,Polo Albina - Azul Marino - XL,123.06,,POLO-ALB-AZU-XL,true,true,fulfilled,Irene Fernández Hervás,Ronda Angélica Ordóñez 10 Puerta 5 ,Ronda Angélica Ordóñez 10 Puerta 5 ,,,Jesús María,50544,PE-LIM,PE,+34 712 43 28 89,Irene Fernández Hervás,Ronda Angélica Ordóñez 10 Puerta 5 ,Ronda Angélica Ordóñez 10 Puerta 5 ,,,Jesús María,50544,PE-LIM,PE,+34 712 43 28 89,,,,Mercado Pago,16fea56d-4507-40bf-bf5f-ebb6ace993cc,0,WAIRA,1.0829797411212247e+19,,Low,web,0,,,,,,,,,,,+34 712 43 28 89,,,Lima (Departamento),Lima (Departamento),3e685016-c0ce-4cf7-91e3-411e6ea151ba,,,
WAIRA-10481,daniel11@gonzalez.es,paid,2024-04-10 00:01:57.000000 UTC,fulfilled,2024-04-11 23:01:57.000000 UTC,true,PEN,291.13,10,0,301.13,CYBER,291.12,Estándar,2024-04-09 23:01:57.000000 UTC,1,Chompa Camila Mujer - Verde - L,136.25,,CHOM-CAM-VER-L,true,true,fulfilled,Irene Fernández Hervás,Ronda Angélica Ordóñez 10 Puerta 5 ,Ronda Angélica Ordóñez 10 Puerta 5 ,,,Jesús María,50544,PE-LIM,PE,+34 712 43 28 89,Irene Fernández Hervás,Ronda Angélica Ordóñez 10 Puerta 5 ,Ronda Angélica Ordóñez 10 Puerta 5 ,,,Jesús María,50544,PE-LIM,PE,+34 712 43 28 89,,,,Mercado Pago,358d5852-6afd-404d-930b-ed51d89ec4dd,0,WAIRA,1.4773905135437894e+19,,Low,web,0,,,,,,,,,,,+34 712 43 28 89,,,Lima (Departamento),Lima (Departamento),b1ad06cb-f91d-4c61-be79-b80085fade27,,,
WAIRA-10481,daniel11@gonzalez.es,paid,2024-04-10 00:01:57.000000 UTC,fulfilled,2024-04-11 23:01:57.000000 UTC,true,PEN,291.13,10,0,301.13,CYBER,291.12,Estándar,2024-04-09 23:01:57.000000 UTC,1,Chompa Lucía Mujer - Gris - M,172.51,,CHOM-LUC-GRI-M,true,true,fulfilled,Irene Fernández Hervás,Ronda Angélica Ordóñez 10 Puerta 5 ,Ronda Angélica Ordóñez 10 Puerta 5 ,,,Jesús María,50544,PE-LIM,PE,+34 712 43 28 89,Irene Fernández Hervás,Ronda Angélica Ordóñez 10 Puerta 5 ,Ronda Angélica Ordóñez 10 Puerta 5 ,,,Jesús María,50544,PE-LIM,PE,+34 712 43 28 89,,,,Mercado Pago,4505a73e-d85a-441b-91da-2f82f395ba5d,0,WAIRA,5.3123758794629612e+18,,Low,web,0,,,,,,,,,,,+34 712 43 28 89,,,Lima (Departamento),Lima (Departamento),051a66da-44f8-47bc-b9c2-b92f5c31cb67,,,
WAIRA-10481,daniel11@gonzalez.es,paid,2024-04-10 00:01:57.000000 UTC,fulfilled,2024-04-11 23:01:57.000000 UTC,true,PEN,291.13,10,0,301.13,CYBER,291.12,Estándar,2024-04-09 23:01:57.000000 UTC,1,Vestido Ruth - Celeste - M,150.43,,VEST-RUT-CEL-M,true,true,fulfilled,Irene Fernández Hervás,Ronda Angélica Ordóñez 10 Puerta 5 ,Ronda Angélica Ordóñez 10 Puerta 5 ,,,Jesús María,50544,PE-LIM,PE,+34 712 43 28 89,Irene Fernández Hervás,Ronda Angélica Ordóñez 10 Puerta 5 ,Ronda Angélica Ordóñez 10 Puerta 5 ,,,Jesús María,50544,PE-LIM,PE,+34 712 43 28 89,,,,Mercado Pago,d12ac39b-d232-488e-b730-58cccbe2b541,0,WAIRA,1.6238151270445631e+19,,Low,web,0,,,,,,,,,,,+34 712 43 28 89,,,Lima (Departamento),Lima (Departamento),4c39e11d-62fe-46b8-8cf9-2577d239c5f7,,,
WAIRA-10482,montenegromarcos@hotmail.com,paid,2024-07-20 15:49:20.000000 UTC,fulfilled,2024-07-22 14:49:20.000000 UTC,true,PEN,593.81,10,0,603.81,,0.0,Estándar,2024-07-20 14:49:20.000000 UTC,1,Polera Juan Hombre - Blanco - M,146.09,,POLE-JUA-BLA-M,true,true,fulfilled,Fabricio Daza Prats,Urbanización Melisa Díez 798,Urbanización Melisa Díez 798,,,Miraflores,73437,PE-LIM,PE,+34713520486,Fabricio Daza Prats,Urbanización Melisa Díez 798,Urbanización Melisa Díez 798,,,Miraflores,73437,PE-LIM,PE,+34713520486,,,,Yape,0570e568-75b3-4bc3-8a88-bc7adb5c1f29,0,WAIRA,1.7955881225115748e+19,,Low,web,0,,,,,,,,,,,+34713520486,,,Lima (Departamento),Lima (Departamento),b04d304c-13d2-47ad-8df5-4777624e82a3,,,
WAIRA-10482,montenegromarcos@hotmail.com,paid,2024-07-20 15:49:20.000000 UTC,fulfilled,2024-07-22 14:49:20.000000 UTC,true,PEN,593.81,10,0,603.81,,0.0,Estándar,2024-07-20 14:49:20.000000 UTC,1,Vestido Clementina - Azul Marino - M,160.44,180.0,VEST-CLE-AZU-M,true,true,fulfilled,Fabricio Daza Prats,Urbanización Melisa Díez 798,Urbanización Melisa Díez 798,,,Miraflores,73437,PE-LIM,PE,+34713520486,Fabricio Daza Prats,Urbanización Melisa Díez 798,Urbanización Melisa Díez 798,,,Miraflores,73437,PE-LIM,PE,+34713520486,,,,Yape,ff416b05-ed6b-463b-becd-c611676672e4,0,WAIRA,3.2435043984462835e+17,,Low,web,0,,,,,,,,,,,+34713520486,,,Lima (Departamento),Lima (Departamento),828a33e8-235a-42f4-a9f7-520f950ed5dd,,,
WAIRA-10482,montenegromarcos@hotmail.com,paid,2024-07-20 15:49:20.000000 UTC,fulfilled,2024-07-22 14:49:20.000000 UTC,true,PEN,593.81,10,0,603.81,,0.0,Estándar,2024-07-20 14:49:20.000000 UTC,2,Chompa Andrea Mujer - Celeste - M,143.64,180.65,CHOM-AND-CEL-M,true,true,fulfilled,Fabricio Daza Prats,Urbanización Melisa Díez 798,Urbanización Melisa Díez 798,,,Miraflores,73437,PE-LIM,PE,+34713520486,Fabricio Daza Prats,Urbanización Melisa Díez 798,Urbanización Melisa Díez 798,,,Miraflores,73437,PE-LIM,PE,+34713520486,,,,Yape,5688fe9e-cb3c-4d51-8a36-fa2a7ee506bf,0,WAIRA,1.7799986251012327e+19,,Low,web,0,,,,,,,,,,,+34713520486,,,Lima (Departamento),Lima (Departamento),700d9bc0-ae98-4b68-9475-1d7426f4db3d,,,
WAIRA-10483,villanuevakike@prado.es,paid,2023-05-12 22:58:35.000000 UTC,fulfilled,2023-05-14 21:58:35.000000 UTC,true,PEN,250.86,10,0,260.86,,0.0,Estándar,2023-05-12 21:58:35.000000 UTC,2,Polera Juan Hombre - Negro - L,83.97,,POLE-JUA-NEG-L,true,true,fulfilled,Brígida Castañeda Rosado,Alameda de Bartolomé Blanch 932 Puerta 9 ,Alameda de Bartolomé Blanch 932 Puerta 9 ,,,San Borja,84604,PE-LIM,PE,+34 732733125,Brígida Castañeda Rosado,Alameda de Bartolomé Blanch 932 Puerta 9 ,Alameda de Bartolomé Blanch 932 Puerta 9 ,,,San Borja,84604,PE-LIM,PE,+34 732733125,,,,Visa,1613734e-7133-431a-b4ce-11a72b4bf710,0,WAIRA,1.1801358903980147e+19,,Low,web,0,,,,,,,,,,,+34 732733125,,,Lima (Departamento),Lima (Departamento),5122faaf-8d00-4524-b7e6-a7c7e1082323,,,
WAIRA-10483,villanuevakike@prado.es,paid,2023-05-12 22:58:35.000000 UTC,fulfilled,2023-05-14 21:58:35.000000 UTC,true,PEN,250.86,10,0,260.86,,0.0,Estándar,2023-05-12 21:58:35.000000 UTC,1,Polera Juan Pablo - Verde - M,82.92,,POLE-JUA-VER-M,true,true,fulfilled,Brígida Castañeda Rosado,Alameda de Bartolomé Blanch 932 Puerta 9 ,Alameda de Bartolomé Blanch 932 Puerta 9 ,,,San Borja,84604,PE-LIM,PE,+34 732733125,Brígida Castañeda Rosado,Alameda de Bartolomé Blanch 932 Puerta 9 ,Alameda de Bartolomé Blanch 932 Puerta 9 ,,,San Borja,84604,PE-LIM,PE,+34 732733125,,,,Visa,9e3e9b4d-7ce1-42cd-a069-0fcab53d14a0,0,WAIRA,1.412472839027021e+19,,Low,web,0,,,,,,,,,,,+34 732733125,,,Lima (Departamento),Lima (Departamento),37a5131f-de8a-4c7f-affa-7e8b0ae62bc9,,,
WAIRA-10484,roldanserna@torre.net,paid,2023-05-27 03:15:22.000000 UTC,fulfilled,2023-05-29 02:15:22.000000 UTC,true,PEN,353.58,10,0,363.58,,0.0,Estándar,2023-05-27 02:15:22.000000 UTC,3,Chompa Maricela - Negro - XS,117.86,,CHOM-MAR-NEG-XS,true,true,fulfilled,María Luisa Luján Peñalver,Vial Gustavo Arjona 64 Apt. 40 ,Vial Gustavo Arjona 64 Apt. 40 ,,,Lince,68832,PE-LIM,PE,+34 727 188 670,María Luisa Luján Peñalver,Vial Gustavo Arjona 64 Apt. 40 ,Vial Gustavo Arjona 64 Apt. 40 ,,,Lince,68832,PE-LIM,PE,+34 727 188 670,,,,Mercado Pago,6b3c5686-2089-4351-a8b7-6b7b729ba939,0,WAIRA,1.7003523313290725e+19,,Low,web,0,,,,,,,,,,,+34 727 188 670,,,Lima (Departamento),Lima (Departamento),ead55309-6a8d-47fe-8668-8385e76b70cb,,,
WAIRA-10485,bernabeflor@yahoo.com,paid,2023-01-20 07:10:55.000000 UTC,fulfilled,2023-01-22 06:10:55.000000 UTC,true,PEN,256.11,10,0,266.11,,0.0,Estándar,2023-01-20 06:10:55.000000 UTC,1,Falda Octavia - Azul - M,133.69,154.73,FALD-OCT-AZU-M,true,true,fulfilled,Simón Bautista Ureña,Urbanización Flavio Lucas 99,Urbanización Flavio Lucas 99,,,Barranco,55738,PE-LIM,PE,+34 722 81 63 30,Simón Bautista Ureña,Urbanización Flavio Lucas 99,Urbanización Flavio Lucas 99,,,Barranco,55738,PE-LIM,PE,+34 722 81 63 30,,,,Mercado Pago,c5e048f0-00cc-4600-9f25-be7e5fdb0a19,0,WAIRA,7.2812932873386885e+18,,Low,web,0,,,,,,,,,,,+34 722 81 63 30,,,Lima (Departamento),Lima (Departamento),55fb71ee-6bec-4a2d-9cb7-9542ca86c43c,,,
WAIRA-10485,bernabeflor@yahoo.com,paid,2023-01-20 07:10:55.000000 UTC,fulfilled,2023-01-22 06:10:55.000000 UTC,true,PEN,256.11,10,0,266.11,,0.0,Estándar,2023-01-20 06:10:55.000000 UTC,1,Falda Estela - Rosado - XL,122.42,,FALD-EST-ROS-XL,true,true,fulfilled,Simón Bautista Ureña,Urbanización Flavio Lucas 99,Urbanización Flavio Lucas 99,,,Barranco,55738,PE-LIM,PE,+34 722 81 63 30,Simón Bautista Ureña,Urbanización Flavio Lucas 99,Urbanización Flavio Lucas 99,,,Barranco,55738,PE-LIM,PE,+34 722 81 63 30,,,,Mercado Pago,4e907055-4aa9-43a8-affd-cbae6a4b8564,0,WAIRA,3.2176793853112008e+18,,Low,web,0,,,,,,,,,,,+34 722 81 63 30,,,Lima (Departamento),Lima (Departamento),ed494e57-4b8d-4dd9-8b34-f4397dd2872c,,,
WAIRA-10486,cristianpont@herrero.org,paid,2023-07-12 22:10:43.000000 UTC,fulfilled,2023-07-14 21:10:43.000000 UTC,false,PEN,635.35,10,0,645.35,,0.0,Estándar,2023-07-12 21:10:43.000000 UTC,2,Polera Domitila - Rojo - S,130.41,190.16,POLE-DOM-ROJ-S,true,true,fulfilled,Ariadna Heras Marquez,Avenida Ezequiel Roman 28 Puerta 2 ,Avenida Ezequiel Roman 28 Puerta 2 ,,,Barranco,52977,PE-LIM,PE,+34 701 36 58 72,Ariadna Heras Marquez,Avenida Ezequiel Roman 28 Puerta 2 ,Avenida Ezequiel Roman 28 Puerta 2 ,,,Barranco,52977,PE-LIM,PE,+34 701 36 58 72,,,,Mercado Pago,94e30594-e5f5-4e67-8f9b-70ab2daa6afb,0,WAIRA,5.83236971280402e+18,,Low,web,0,,,,,,,,,,,+34 701 36 58 72,,,Lima (Departamento),Lima (Departamento),7d758257-5c88-4c01-b860-50d522cecbbb,,,
WAIRA-10486,cristianpont@herrero.org,paid,2023-07-12 22:10:43.000000 UTC,fulfilled,2023-07-14 21:10:43.000000 UTC,false,PEN,635.35,10,0,645.35,,0.0,Estándar,2023-07-12 21:10:43.000000 UTC,1,Saco Martín - Beige - M,182.1,,SACO-MAR-BEI-M,true,true,fulfilled,Ariadna Heras Marquez,Avenida Ezequiel Roman 28 Puerta 2 ,Avenida Ezequiel Roman 28 Puerta 2 ,,,Barranco,52977,PE-LIM,PE,+34 701 36 58 72,Ariadna Heras Marquez,Avenida Ezequiel Roman 28 Puerta 2 ,Avenida Ezequiel Roman 28 Puerta 2 ,,,Barranco,52977,PE-LIM,PE,+34 701 36 58 72,,,,Mercado Pago,b935c95a-6d03-45d3-9abd-e5baecafe5b3,0,WAIRA,8.6465797433395292e+18,,Low,web,0,,,,,,,,,,,+34 701 36 58 72,,,Lima (Departamento),Lima (Departamento),2f4ad4a5-efc2-4a12-a8d3-00040cbab0b0,,,
WAIRA-10486,cristianpont@herrero.org,paid,2023-07-12 22:10:43.000000 UTC,fulfilled,2023-07-14 21:10:43.000000 UTC,false,PEN,635.35,10,0,645.35,,0.0,Estándar,2023-07-12 21:10:43.000000 UTC,1,Short Miguel Hombre - Verde - M,192.43,,SHOR-MIG-VER-M,true,true,fulfilled,Ariadna Heras Marquez,Avenida Ezequiel Roman 28 Puerta 2 ,Avenida Ezequiel Roman 28 Puerta 2 ,,,Barranco,52977,PE-LIM,PE,+34 701 36 58 72,Ariadna Heras Marquez,Avenida Ezequiel Roman 28 Puerta 2 ,Avenida Ezequiel Roman 28 Puerta 2 ,,,Barranco,52977,PE-LIM,PE,+34 701 36 58 72,,,,Mercado Pago,4cec5598-36eb-44c9-829e-1b2a7236e0a4,0,WAIRA,1.7097513888584255e+19,,Low,web,0,,,,,,,,,,,+34 701 36 58 72,,,Lima (Departamento),Lima (Departamento),06269ac5-c160-49ef-9049-67652e10e5c6,,,
WAIRA-10487,sduran@gmail.com,paid,2024-05-24 00:21:41.000000 UTC,fulfilled,2024-05-25 23:21:41.000000 UTC,false,PEN,83.15,10,0,93.15,,0.0,Estándar,2024-05-23 23:21:41.000000 UTC,1,Falda Camila Mujer - Rojo - M,83.15,,FALD-CAM-ROJ-M,true,true,fulfilled,Candelas Carreras Blanch,Cuesta de Jose Francisco Jover 664 Piso 3 ,Cuesta de Jose Francisco Jover 664 Piso 3 ,,,La Molina,17081,PE-LIM,PE,+34 713060469,Candelas Carreras Blanch,Cuesta de Jose Francisco Jover 664 Piso 3 ,Cuesta de Jose Francisco Jover 664 Piso 3 ,,,La Molina,17081,PE-LIM,PE,+34 713060469,,,,Mercado Pago,d6db78ce-294e-4339-b29a-efce2835c001,0,WAIRA,9.4176538070110228e+18,,Low,web,0,,,,,,,,,,,+34 713060469,,,Lima (Departamento),Lima (Departamento),9a3a3fd7-a0b6-48bc-97f2-d31c72c928d5,,,
WAIRA-10488,miguel-angel77@nunez-plaza.es,paid,2024-09-24 07:43:03.000000 UTC,unfulfilled,,true,PEN,570.37,10,0,580.37,,0.0,Estándar,2024-09-24 06:43:03.000000 UTC,1,Pantalón Maximiliano - Gris - L,109.78,,PANT-MAX-GRI-L,true,true,pending,María Cano,Callejón de Amelia Amigó 52,Callejón de Amelia Amigó 52,,,San Borja,83073,PE-LIM,PE,+34713 58 02 13,María Cano,Callejón de Amelia Amigó 52,Callejón de Amelia Amigó 52,,,San Borja,83073,PE-LIM,PE,+34713 58 02 13,,,,Mercado Pago,8314971f-754e-4e81-a8bd-c5cc118e9a2e,0,WAIRA,1.8429673220335749e+19,,Low,web,0,,,,,,,,,,,+34713 58 02 13,,,Lima (Departamento),Lima (Departamento),a2f68625-b4ad-4d20-bdaa-7f1e898feef6,,,
WAIRA-10488,miguel-angel77@nunez-plaza.es,paid,2024-09-24 07:43:03.000000 UTC,unfulfilled,,true,PEN,570.37,10,0,580.37,,0.0,Estándar,2024-09-24 06:43:03.000000 UTC,1,Falda Mercedes - Verde - M,150.11,,FALD-MER-VER-M,true,true,pending,María Cano,Callejón de Amelia Amigó 52,Callejón de Amelia Amigó 52,,,San Borja,83073,PE-LIM,PE,+34713 58 02 13,María Cano,Callejón de Amelia Amigó 52,Callejón de Amelia Amigó 52,,,San Borja,83073,PE-LIM,PE,+34713 58 02 13,,,,Mercado Pago,407aff85-e442-4f5e-a678-02886f28e87b,0,WAIRA,1.1858848551912296e+19,,Low,web,0,,,,,,,,,,,+34713 58 02 13,,,Lima (Departamento),Lima (Departamento),f686a03c-4255-45d0-ae32-b99fbcdb0d50,,,
